layer_name,token_index,expert_index,logit,probability
encoder.block.5.layer.1.mlp.router,2,3,0.0,0.8133786916732788
encoder.block.5.layer.1.mlp.router,2,4,0.0,0.8133786916732788
encoder.block.5.layer.1.mlp.router,2,5,0.0,0.8133786916732788
encoder.block.5.layer.1.mlp.router,2,6,0.0,0.8133786916732788
encoder.block.5.layer.1.mlp.router,2,7,0.0,0.8133786916732788
encoder.block.5.layer.1.mlp.router,3,0,0.0,0.698619544506073
encoder.block.5.layer.1.mlp.router,3,1,0.0,0.698619544506073
encoder.block.5.layer.1.mlp.router,3,2,0.0,0.698619544506073
encoder.block.5.layer.1.mlp.router,3,3,1.0,0.698619544506073
encoder.block.5.layer.1.mlp.router,3,4,0.0,0.698619544506073
encoder.block.5.layer.1.mlp.router,3,5,0.0,0.698619544506073
encoder.block.5.layer.1.mlp.router,3,6,0.0,0.698619544506073
encoder.block.5.layer.1.mlp.router,3,7,0.0,0.698619544506073
encoder.block.5.layer.1.mlp.router,4,0,0.0,0.6233258247375488
encoder.block.5.layer.1.mlp.router,4,1,0.0,0.6233258247375488
encoder.block.5.layer.1.mlp.router,4,2,0.0,0.6233258247375488
encoder.block.5.layer.1.mlp.router,4,3,0.0,0.6233258247375488
encoder.block.5.layer.1.mlp.router,4,4,1.0,0.6233258247375488
encoder.block.5.layer.1.mlp.router,4,5,0.0,0.6233258247375488
encoder.block.5.layer.1.mlp.router,4,6,0.0,0.6233258247375488
encoder.block.5.layer.1.mlp.router,4,7,0.0,0.6233258247375488
encoder.block.5.layer.1.mlp.router,5,0,0.0,0.7053712010383606
encoder.block.5.layer.1.mlp.router,5,1,1.0,0.7053712010383606
encoder.block.5.layer.1.mlp.router,5,2,0.0,0.7053712010383606
encoder.block.5.layer.1.mlp.router,5,3,0.0,0.7053712010383606
encoder.block.5.layer.1.mlp.router,5,4,0.0,0.7053712010383606
encoder.block.5.layer.1.mlp.router,5,5,0.0,0.7053712010383606
encoder.block.5.layer.1.mlp.router,5,6,0.0,0.7053712010383606
encoder.block.5.layer.1.mlp.router,5,7,0.0,0.7053712010383606
encoder.block.5.layer.1.mlp.router,6,0,0.0,0.6521971225738525
encoder.block.5.layer.1.mlp.router,6,1,0.0,0.6521971225738525
encoder.block.5.layer.1.mlp.router,6,2,0.0,0.6521971225738525
encoder.block.5.layer.1.mlp.router,6,3,1.0,0.6521971225738525
encoder.block.5.layer.1.mlp.router,6,4,0.0,0.6521971225738525
encoder.block.5.layer.1.mlp.router,6,5,0.0,0.6521971225738525
encoder.block.5.layer.1.mlp.router,6,6,0.0,0.6521971225738525
encoder.block.5.layer.1.mlp.router,6,7,0.0,0.6521971225738525
encoder.block.5.layer.1.mlp.router,7,0,0.0,0.9125049710273743
encoder.block.5.layer.1.mlp.router,7,1,0.0,0.9125049710273743
encoder.block.5.layer.1.mlp.router,7,2,0.0,0.9125049710273743
encoder.block.5.layer.1.mlp.router,7,3,0.0,0.9125049710273743
encoder.block.5.layer.1.mlp.router,7,4,1.0,0.9125049710273743
encoder.block.5.layer.1.mlp.router,7,5,0.0,0.9125049710273743
encoder.block.5.layer.1.mlp.router,7,6,0.0,0.9125049710273743
encoder.block.5.layer.1.mlp.router,7,7,0.0,0.9125049710273743
encoder.block.5.layer.1.mlp.router,8,0,1.0,0.8769269585609436
encoder.block.5.layer.1.mlp.router,8,1,0.0,0.8769269585609436
encoder.block.5.layer.1.mlp.router,8,2,0.0,0.8769269585609436
encoder.block.5.layer.1.mlp.router,8,3,0.0,0.8769269585609436
encoder.block.5.layer.1.mlp.router,8,4,0.0,0.8769269585609436
encoder.block.5.layer.1.mlp.router,8,5,0.0,0.8769269585609436
encoder.block.5.layer.1.mlp.router,8,6,0.0,0.8769269585609436
encoder.block.5.layer.1.mlp.router,8,7,0.0,0.8769269585609436
encoder.block.5.layer.1.mlp.router,9,0,0.0,0.3121189773082733
encoder.block.5.layer.1.mlp.router,9,1,0.0,0.3121189773082733
encoder.block.5.layer.1.mlp.router,9,2,0.0,0.3121189773082733
encoder.block.5.layer.1.mlp.router,9,3,0.0,0.3121189773082733
encoder.block.5.layer.1.mlp.router,9,4,0.0,0.3121189773082733
encoder.block.5.layer.1.mlp.router,9,5,0.0,0.3121189773082733
encoder.block.5.layer.1.mlp.router,9,6,0.0,0.3121189773082733
encoder.block.5.layer.1.mlp.router,9,7,1.0,0.3121189773082733
encoder.block.5.layer.1.mlp.router,10,0,0.0,0.5604252219200134
encoder.block.5.layer.1.mlp.router,10,1,0.0,0.5604252219200134
encoder.block.5.layer.1.mlp.router,10,2,0.0,0.5604252219200134
encoder.block.5.layer.1.mlp.router,10,3,0.0,0.5604252219200134
encoder.block.5.layer.1.mlp.router,10,4,0.0,0.5604252219200134
encoder.block.5.layer.1.mlp.router,10,5,0.0,0.5604252219200134
encoder.block.5.layer.1.mlp.router,10,6,0.0,0.5604252219200134
encoder.block.5.layer.1.mlp.router,10,7,1.0,0.5604252219200134
encoder.block.5.layer.1.mlp.router,11,0,0.0,0.7729154825210571
encoder.block.5.layer.1.mlp.router,11,1,0.0,0.7729154825210571
encoder.block.5.layer.1.mlp.router,11,2,0.0,0.7729154825210571
encoder.block.5.layer.1.mlp.router,11,3,0.0,0.7729154825210571
encoder.block.5.layer.1.mlp.router,11,4,0.0,0.7729154825210571
encoder.block.5.layer.1.mlp.router,11,5,0.0,0.7729154825210571
encoder.block.5.layer.1.mlp.router,11,6,0.0,0.7729154825210571
encoder.block.5.layer.1.mlp.router,11,7,1.0,0.7729154825210571
encoder.block.5.layer.1.mlp.router,12,0,0.0,0.47658732533454895
encoder.block.5.layer.1.mlp.router,12,1,0.0,0.47658732533454895
encoder.block.5.layer.1.mlp.router,12,2,0.0,0.47658732533454895
encoder.block.5.layer.1.mlp.router,12,3,1.0,0.47658732533454895
encoder.block.5.layer.1.mlp.router,12,4,0.0,0.47658732533454895
encoder.block.5.layer.1.mlp.router,12,5,0.0,0.47658732533454895
encoder.block.5.layer.1.mlp.router,12,6,0.0,0.47658732533454895
encoder.block.5.layer.1.mlp.router,12,7,0.0,0.47658732533454895
encoder.block.5.layer.1.mlp.router,13,0,0.0,0.7489078044891357
encoder.block.5.layer.1.mlp.router,13,1,0.0,0.7489078044891357
encoder.block.5.layer.1.mlp.router,13,2,0.0,0.7489078044891357
encoder.block.5.layer.1.mlp.router,13,3,0.0,0.7489078044891357
encoder.block.5.layer.1.mlp.router,13,4,1.0,0.7489078044891357
encoder.block.5.layer.1.mlp.router,13,5,0.0,0.7489078044891357
encoder.block.5.layer.1.mlp.router,13,6,0.0,0.7489078044891357
encoder.block.5.layer.1.mlp.router,13,7,0.0,0.7489078044891357
encoder.block.5.layer.1.mlp.router,14,0,0.0,0.8456940054893494
encoder.block.5.layer.1.mlp.router,14,1,0.0,0.8456940054893494
encoder.block.5.layer.1.mlp.router,14,2,0.0,0.8456940054893494
encoder.block.5.layer.1.mlp.router,14,3,0.0,0.8456940054893494
